#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
BRADESCO CONS. LTDA.                                        ;52568821;202507;01036;1;9;102469,96;3;23,16418;180;679;0;53;5;874;0;27
BRADESCO CONS. LTDA.                                        ;52568821;202507;01037;1;9;102502,26;3;23,19785;180;1001;2;70;8;1234;0;39
BRADESCO CONS. LTDA.                                        ;52568821;202507;01038;1;8;102482,46;3;23,53329;180;978;1;124;5;1435;0;38
BRADESCO CONS. LTDA.                                        ;52568821;202507;01039;1;8;103000,00;3;23,36538;180;1078;0;93;9;1455;0;43
BRADESCO CONS. LTDA.                                        ;52568821;202507;01040;1;8;102882,40;3;19,38913;180;1027;0;87;6;946;1;42
BRADESCO CONS. LTDA.                                        ;52568821;202507;01041;1;8;103949,91;3;18,84793;180;1018;0;89;8;1038;0;40
BRADESCO CONS. LTDA.                                        ;52568821;202507;01042;1;8;102877,86;3;18,77209;180;1142;1;122;6;962;0;42
BRADESCO CONS. LTDA.                                        ;52568821;202507;01043;1;8;102500,00;3;20,55243;180;1021;1;83;7;1049;0;35
BRADESCO CONS. LTDA.                                        ;52568821;202507;01044;1;7;102427,40;3;23,33725;180;1147;1;167;12;1148;0;40
BRADESCO CONS. LTDA.                                        ;52568821;202507;01045;1;7;102580,89;3;23,63422;180;1144;0;145;8;1135;0;44
BRADESCO CONS. LTDA.                                        ;52568821;202507;01046;1;7;102864,15;3;25,04702;180;1191;0;200;8;956;0;43
BRADESCO CONS. LTDA.                                        ;52568821;202507;01047;1;6;103254,97;3;25,55097;180;1244;1;223;7;753;0;39
BRADESCO CONS. LTDA.                                        ;52568821;202507;01048;1;6;102300,34;3;25,75606;180;1165;1;247;10;742;0;39
BRADESCO CONS. LTDA.                                        ;52568821;202507;01049;1;6;102590,88;3;25,76292;180;1256;0;220;9;744;0;36
BRADESCO CONS. LTDA.                                        ;52568821;202507;01050;1;6;102703,83;3;25,62453;180;1131;0;270;7;807;0;36
BRADESCO CONS. LTDA.                                        ;52568821;202507;01051;1;5;328582,47;3;21,46474;192;629;0;114;2;240;0;14
BRADESCO CONS. LTDA.                                        ;52568821;202507;01052;1;5;103198,07;3;25,87637;180;1156;0;227;8;659;0;28
BRADESCO CONS. LTDA.                                        ;52568821;202507;01053;1;5;102194,27;3;26,07707;180;1125;0;237;8;633;0;29
BRADESCO CONS. LTDA.                                        ;52568821;202507;01054;1;4;103003,02;3;26,45920;180;1294;0;201;8;412;0;21
BRADESCO CONS. LTDA.                                        ;52568821;202507;01055;1;3;315513,36;3;21,77693;192;1169;0;231;6;90;0;11
BRADESCO CONS. LTDA.                                        ;52568821;202507;01056;1;4;102674,72;3;26,87865;180;1179;0;210;6;413;0;21
BRADESCO CONS. LTDA.                                        ;52568821;202507;01057;1;4;102924,61;3;26,58724;180;977;0;136;8;238;0;17
BRADESCO CONS. LTDA.                                        ;52568821;202507;01058;1;4;102563,06;3;26,84926;180;993;0;160;6;241;0;12
BRADESCO CONS. LTDA.                                        ;52568821;202507;01059;1;4;102712,01;3;26,25188;180;928;0;163;8;281;0;17
BRADESCO CONS. LTDA.                                        ;52568821;202507;01060;1;4;103254,10;3;26,65267;180;931;1;171;3;258;0;15
BRADESCO CONS. LTDA.                                        ;52568821;202507;01061;1;3;102922,95;3;26,92328;180;1018;0;159;6;55;0;11
BRADESCO CONS. LTDA.                                        ;52568821;202507;01062;1;2;85521,95;3;15,42169;144;795;0;35;9;46;0;15
BRADESCO CONS. LTDA.                                        ;52568821;202507;01063;1;3;102628,91;3;26,75090;180;1002;0;167;6;75;0;9
BRADESCO CONS. LTDA.                                        ;52568821;202507;01064;1;3;102671,12;3;26,53302;180;1028;0;159;5;71;0;8
BRADESCO CONS. LTDA.                                        ;52568821;202507;01065;1;3;102784,18;3;26,56488;180;1034;0;162;6;89;0;12
BRADESCO CONS. LTDA.                                        ;52568821;202507;01066;1;3;103029,80;3;26,85874;180;1040;0;167;5;61;0;11
BRADESCO CONS. LTDA.                                        ;52568821;202507;01067;1;3;103217,46;3;26,67100;180;1072;0;159;7;72;0;12
BRADESCO CONS. LTDA.                                        ;52568821;202507;01068;1;3;103570,86;3;26,89290;180;1120;0;119;9;32;0;13
BRADESCO CONS. LTDA.                                        ;52568821;202507;01069;1;2;103451,61;3;26,91417;180;1102;0;133;6;44;0;8
BRADESCO CONS. LTDA.                                        ;52568821;202507;01070;1;2;103390,24;3;27,01957;180;1079;0;142;5;31;0;7
BRADESCO CONS. LTDA.                                        ;52568821;202507;01071;1;2;103241,04;3;26,89237;180;1120;1;98;4;43;0;5
BRADESCO CONS. LTDA.                                        ;52568821;202507;01072;1;2;102297,73;3;26,78605;180;1087;0;132;5;55;0;7
BRADESCO CONS. LTDA.                                        ;52568821;202507;01073;1;2;103319,81;3;27,03156;180;1098;0;122;5;44;0;6
BRADESCO CONS. LTDA.                                        ;52568821;202507;01074;1;2;103346,68;3;27,01352;180;1155;0;88;5;41;0;6
BRADESCO CONS. LTDA.                                        ;52568821;202507;01075;1;2;103617,21;3;27,19708;180;1039;0;93;7;48;0;8
BRADESCO CONS. LTDA.                                        ;52568821;202507;01076;1;2;103051,26;3;27,00245;180;1142;0;80;7;34;0;8
BRADESCO CONS. LTDA.                                        ;52568821;202507;01077;1;2;102405,47;3;27,05838;180;1161;0;74;5;41;0;7
BRADESCO CONS. LTDA.                                        ;52568821;202507;01078;1;1;104027,91;3;27,38520;180;1074;0;0;2;3;0;2
BRADESCO CONS. LTDA.                                        ;52568821;202507;01079;1;1;102018,60;3;27,22446;180;1067;0;0;2;10;0;2
BRADESCO CONS. LTDA.                                        ;52568821;202507;01080;1;1;75699,39;3;28,52487;192;1138;0;0;2;15;0;2
BRADESCO CONS. LTDA.                                        ;52568821;202507;01081;1;1;103786,05;3;27,31612;180;1073;0;0;1;4;0;1
BRADESCO CONS. LTDA.                                        ;52568821;202507;01082;1;1;102999,07;3;27,25686;180;1071;0;0;1;8;0;1
BRADESCO CONS. LTDA.                                        ;52568821;202507;01083;1;1;103302,24;3;27,25901;180;1071;0;0;4;3;0;4
BRADESCO CONS. LTDA.                                        ;52568821;202507;01084;1;1;75479,93;3;29,24089;192;1142;0;0;1;8;0;1
BRADESCO CONS. LTDA.                                        ;52568821;202507;01085;1;1;103791,82;3;27,43371;180;1071;0;0;1;6;0;1
BRADESCO CONS. LTDA.                                        ;52568821;202507;01086;1;1;75184,21;3;29,16427;192;1128;0;0;2;14;0;2
BRADESCO CONS. LTDA.                                        ;52568821;202507;01087;1;1;103395,70;3;27,32622;180;1064;0;0;3;9;0;3
BRADESCO CONS. LTDA.                                        ;52568821;202507;01088;1;1;103504,19;3;27,26985;180;1068;0;0;1;7;0;1
BRADESCO CONS. LTDA.                                        ;52568821;202507;01400;1;90;1510650,73;3;14,72500;192;415;24;9;5;477;78;67
BRADESCO CONS. LTDA.                                        ;52568821;202507;01401;1;81;415157,75;3;12,54514;192;526;19;8;5;574;88;85
BRADESCO CONS. LTDA.                                        ;52568821;202507;01402;1;80;424222,31;3;13,10161;192;517;17;12;3;632;87;80
BRADESCO CONS. LTDA.                                        ;52568821;202507;04840;1;148;1443874,08;3;13,43802;192;915;42;3;2;967;443;77
BRADESCO CONS. LTDA.                                        ;52568821;202507;04842;1;125;626356,17;3;10,42903;180;860;31;8;2;622;411;78
BRADESCO CONS. LTDA.                                        ;52568821;202507;04844;1;124;543629,96;3;10,37533;180;860;38;2;3;618;423;67
BRADESCO CONS. LTDA.                                        ;52568821;202507;04845;1;156;975191,09;3;15,96778;180;859;41;0;0;1170;564;30
BRADESCO CONS. LTDA.                                        ;52568821;202507;04846;1;119;373400,20;3;11,42163;300;693;30;12;5;745;132;71
BRADESCO CONS. LTDA.                                        ;52568821;202507;04847;1;140;391818,78;3;14,36884;144;652;38;0;0;768;488;34
TARRAF ADM CONS LTDA                                        ;53211488;202507;08006;1;110;183764,26;3;25,78952;180;439;40;17;5;948;49;90
TARRAF ADM CONS LTDA                                        ;53211488;202507;08007;1;65;148929,46;99;26,43027;200;768;17;74;9;1392;21;87
TARRAF ADM CONS LTDA                                        ;53211488;202507;08008;1;10;215725,34;99;27,89226;200;456;1;60;2;170;0;26
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03036;1;105;277161,40;3;15,90917;180;340;18;2;1;590;93;47
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03037;1;104;709939,39;3;17,56750;180;343;14;3;3;711;84;54
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03038;1;105;274113,13;3;17,33944;180;345;13;2;6;710;97;58
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03039;1;104;277384,62;3;17,42194;180;343;14;3;2;742;90;56
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03040;1;103;734409,52;3;17,51805;180;333;9;7;3;685;65;47
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03041;1;103;284880,90;3;17,44139;180;340;16;4;1;749;85;53
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03042;1;102;709594,84;3;17,90814;180;278;14;3;1;649;61;52
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03043;1;102;275285,19;3;17,07361;180;341;13;6;4;775;78;56
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03044;1;102;284700,64;3;17,27765;180;335;17;6;2;770;72;54
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03045;1;101;721092,84;3;16,88207;180;332;17;8;1;679;57;47
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03046;1;101;279836,68;3;17,19749;180;341;13;5;3;774;82;59
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03047;1;101;276738,86;3;17,39387;180;343;12;4;2;718;69;66
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03048;1;100;690255,50;3;17,89722;180;345;11;4;4;764;76;68
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03049;1;100;281282,46;3;17,45209;180;328;26;5;4;809;79;62
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03051;1;99;282540,39;3;17,98033;180;667;41;9;12;1589;151;96
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03052;1;98;730634,52;3;17,80894;180;514;16;7;8;1065;78;78
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03053;1;98;279693,42;3;18,18750;180;663;51;6;5;1704;151;88
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03054;1;96;673582,29;3;18,61181;180;483;17;8;6;1218;74;83
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03055;1;96;255358,21;3;18,07775;180;679;32;8;13;1753;104;117
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03059;1;90;312177,89;3;17,79369;180;939;47;13;8;2023;205;133
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03060;1;90;627889,96;3;17,67628;180;939;44;16;7;2004;175;125
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03061;1;82;291244,78;3;17,11978;180;870;28;17;12;2160;116;120
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03062;1;81;301650,37;3;17,69486;180;810;32;14;9;2205;109;103
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03063;1;80;310007,65;3;16,87486;180;857;19;15;7;1927;110;126
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03064;1;78;677749,20;3;17,53457;180;943;40;12;14;2014;149;144
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03065;1;78;298664,18;3;17,45430;180;818;37;18;9;2259;87;109
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03066;1;68;282335,72;3;17,30507;180;668;32;10;8;1863;65;110
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03067;1;63;281427,15;3;17,59337;180;490;11;19;4;1480;34;63
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03068;1;61;279936,34;3;18,00998;180;511;25;15;2;1592;45;51
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03069;1;60;131320,61;3;18,42951;180;652;13;23;8;1714;54;95
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03070;1;59;273628,83;3;17,88028;180;481;12;14;9;1347;33;57
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03071;1;58;598185,23;3;18,26343;180;838;15;52;9;1680;38;99
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03072;1;59;128417,32;3;17,88392;180;514;14;13;9;1555;43;100
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03073;1;58;261871,12;3;18,56335;180;415;15;12;8;1281;34;54
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03074;1;58;131632,95;3;18,59503;180;599;13;12;5;1928;37;97
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03075;1;57;121122,84;3;18,53219;180;399;24;15;7;1599;32;73
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03076;1;57;252905,40;3;17,00488;180;428;26;17;1;1182;33;66
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03077;1;57;125424,51;3;17,73641;180;365;10;15;2;1320;30;64
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03078;1;55;257239,53;3;18,68542;180;448;19;13;4;1420;21;73
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03079;1;56;129328,02;3;18,13319;180;442;10;15;7;1698;17;98
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03080;1;55;129313,35;3;18,66196;180;385;20;13;6;1785;34;71
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03081;1;54;266728,10;3;18,51476;180;336;19;4;1;1490;23;41
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03082;1;54;129182,24;3;18,60804;180;511;16;8;11;1759;31;100
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03083;1;53;127034,12;3;18,43537;180;453;15;14;6;1782;27;79
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03084;1;52;267081,05;3;17,89664;180;417;11;19;3;1609;24;65
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03085;1;49;120311,52;3;19,31408;180;811;15;26;10;3598;30;120
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03086;1;52;126732,47;3;18,84110;180;422;12;21;10;1697;17;62
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03087;1;51;124002,53;3;18,55139;180;508;13;18;11;1944;11;82
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03088;1;50;265965,30;3;18,56786;180;402;11;7;4;1544;12;51
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03089;1;50;120938,49;3;18,64910;180;416;18;12;3;1837;8;67
SANTANDER BRASIL ADM CONS LTDA                              ;55942312;202507;03090;1;49;254292,26;3;18,33686;180;383;10;14;3;1400;6;59
