#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
BRADESCO CONS. LTDA.                                        ;52568821;202506;00941;1;49;144240,45;3;19,98584;192;666;6;37;8;1751;12;65
BRADESCO CONS. LTDA.                                        ;52568821;202506;00942;1;48;131485,16;3;20,52347;192;514;8;37;5;1799;9;66
BRADESCO CONS. LTDA.                                        ;52568821;202506;00943;1;48;131280,65;3;20,76320;192;541;5;38;8;1773;12;62
BRADESCO CONS. LTDA.                                        ;52568821;202506;00944;1;48;128786,65;3;21,00750;192;509;8;32;8;1764;14;68
BRADESCO CONS. LTDA.                                        ;52568821;202506;00945;1;47;131620,01;3;20,72806;192;529;10;32;5;1849;10;65
BRADESCO CONS. LTDA.                                        ;52568821;202506;00946;1;47;133087,74;3;20,58417;192;504;12;31;5;2019;4;60
BRADESCO CONS. LTDA.                                        ;52568821;202506;00947;1;47;129195,95;3;21,11731;192;540;9;42;5;1804;10;74
BRADESCO CONS. LTDA.                                        ;52568821;202506;00948;1;46;131417,61;3;21,20627;192;517;5;27;5;1760;12;61
BRADESCO CONS. LTDA.                                        ;52568821;202506;00949;1;46;141805,99;3;20,51891;192;616;4;49;4;1779;6;63
BRADESCO CONS. LTDA.                                        ;52568821;202506;00950;1;45;134852,90;3;21,04069;192;545;7;42;5;1578;11;55
BRADESCO CONS. LTDA.                                        ;52568821;202506;00951;1;45;135058,24;3;21,03152;192;535;4;25;6;1679;6;61
BRADESCO CONS. LTDA.                                        ;52568821;202506;00952;1;45;144304,43;3;20,19540;192;595;5;39;7;1591;14;65
BRADESCO CONS. LTDA.                                        ;52568821;202506;00953;1;44;136883,13;3;20,87385;192;504;8;54;8;1793;7;64
BRADESCO CONS. LTDA.                                        ;52568821;202506;00954;1;43;142067,41;3;20,15063;192;515;2;40;3;1546;6;58
BRADESCO CONS. LTDA.                                        ;52568821;202506;00955;1;43;148522,90;3;19,39907;192;533;5;32;5;1515;5;51
BRADESCO CONS. LTDA.                                        ;52568821;202506;00956;1;43;152364,17;3;19,36382;192;506;3;44;6;1577;14;63
BRADESCO CONS. LTDA.                                        ;52568821;202506;00957;1;42;139436,11;3;21,90603;192;503;4;42;6;1757;8;47
BRADESCO CONS. LTDA.                                        ;52568821;202506;00958;1;42;135443,70;3;20,77302;192;506;6;38;2;1814;3;52
BRADESCO CONS. LTDA.                                        ;52568821;202506;00959;1;41;139928,61;3;21,96146;192;528;4;28;5;1846;7;59
BRADESCO CONS. LTDA.                                        ;52568821;202506;00960;1;41;137610,12;3;21,19305;192;516;8;46;5;1868;8;61
BRADESCO CONS. LTDA.                                        ;52568821;202506;00961;1;41;136456,72;3;21,03858;192;515;1;53;3;1880;8;63
BRADESCO CONS. LTDA.                                        ;52568821;202506;00962;1;39;135243,30;3;22,25788;192;509;4;52;2;1715;5;48
BRADESCO CONS. LTDA.                                        ;52568821;202506;00963;1;39;139359,23;3;21,34289;192;647;2;50;6;1886;3;66
BRADESCO CONS. LTDA.                                        ;52568821;202506;00964;1;38;133003,53;3;21,58653;192;519;1;31;5;1773;4;55
BRADESCO CONS. LTDA.                                        ;52568821;202506;00965;1;38;133277,40;3;21,79693;192;532;4;43;5;1728;7;63
BRADESCO CONS. LTDA.                                        ;52568821;202506;00966;1;37;132933,24;3;21,70885;192;509;1;47;5;1750;4;53
BRADESCO CONS. LTDA.                                        ;52568821;202506;00967;1;37;136914,18;3;21,20498;192;519;6;39;4;1804;4;53
BRADESCO CONS. LTDA.                                        ;52568821;202506;00968;1;36;120859,58;3;21,11525;192;503;7;39;8;1761;4;59
BRADESCO CONS. LTDA.                                        ;52568821;202506;00969;1;36;119193,12;3;20,45181;192;522;5;37;4;1754;4;55
BRADESCO CONS. LTDA.                                        ;52568821;202506;00970;1;36;120672,62;3;21,43666;192;495;8;36;5;1764;4;61
BRADESCO CONS. LTDA.                                        ;52568821;202506;00971;1;35;125248,83;3;20,98667;192;649;9;60;10;1820;3;64
BRADESCO CONS. LTDA.                                        ;52568821;202506;00972;1;35;122098,44;3;21,34142;192;549;1;42;3;1908;5;62
BRADESCO CONS. LTDA.                                        ;52568821;202506;00973;1;35;128941,61;3;20,58210;192;618;8;61;6;2021;9;63
BRADESCO CONS. LTDA.                                        ;52568821;202506;00974;1;35;126206,27;3;20,87416;192;548;8;36;4;1805;9;57
BRADESCO CONS. LTDA.                                        ;52568821;202506;00975;1;35;121867,13;3;20,99235;192;534;3;49;10;1661;6;60
BRADESCO CONS. LTDA.                                        ;52568821;202506;00976;1;35;123306,46;3;19,98351;192;606;7;42;8;1554;3;65
BRADESCO CONS. LTDA.                                        ;52568821;202506;00977;1;35;126612,70;3;20,07503;192;559;3;50;9;1609;4;71
BRADESCO CONS. LTDA.                                        ;52568821;202506;00978;1;34;123765,33;3;20,57220;192;530;8;38;6;1742;12;52
BRADESCO CONS. LTDA.                                        ;52568821;202506;00979;1;34;125344,23;3;21,48397;192;521;7;46;6;1828;4;55
BRADESCO CONS. LTDA.                                        ;52568821;202506;00980;1;34;124808,33;3;21,56288;192;531;6;40;5;1725;3;55
BRADESCO CONS. LTDA.                                        ;52568821;202506;00981;1;34;131226,30;3;21,14701;192;672;4;54;9;1797;3;64
BRADESCO CONS. LTDA.                                        ;52568821;202506;00982;1;33;127600,37;3;21,59188;192;541;1;48;7;1938;1;62
BRADESCO CONS. LTDA.                                        ;52568821;202506;00983;1;33;130691,94;3;21,43986;192;546;2;39;5;1873;1;48
BRADESCO CONS. LTDA.                                        ;52568821;202506;00984;1;33;131441,20;3;21,19969;192;711;1;40;8;1767;2;53
BRADESCO CONS. LTDA.                                        ;52568821;202506;00985;1;33;127170,79;3;20,87498;192;553;3;42;7;1858;2;52
BRADESCO CONS. LTDA.                                        ;52568821;202506;00986;1;32;128211,69;3;22,50444;192;599;1;55;7;1854;5;52
BRADESCO CONS. LTDA.                                        ;52568821;202506;00987;1;32;126780,78;3;21,97253;192;563;5;52;8;1786;4;51
BRADESCO CONS. LTDA.                                        ;52568821;202506;00988;1;32;125772,15;3;21,21802;192;552;3;56;6;1753;3;66
BRADESCO CONS. LTDA.                                        ;52568821;202506;00989;1;31;125716,93;3;21,76942;192;675;2;47;5;1959;3;60
BRADESCO CONS. LTDA.                                        ;52568821;202506;00990;1;31;129015,40;3;21,75138;192;643;2;65;6;1719;1;65
BRADESCO CONS. LTDA.                                        ;52568821;202506;00991;1;31;127369,83;3;22,73792;192;654;6;51;4;1826;4;60
BRADESCO CONS. LTDA.                                        ;52568821;202506;00992;1;30;128672,39;3;22,12273;192;739;4;73;8;1911;3;70
BRADESCO CONS. LTDA.                                        ;52568821;202506;00993;1;30;129848,21;3;22,18304;192;719;4;80;4;2030;5;59
BRADESCO CONS. LTDA.                                        ;52568821;202506;00994;1;28;134028,88;3;22,72412;192;812;3;102;7;1853;1;54
BRADESCO CONS. LTDA.                                        ;52568821;202506;00995;1;27;147896,81;3;21,60553;192;854;1;87;7;1549;0;61
BRADESCO CONS. LTDA.                                        ;52568821;202506;00996;1;26;148872,58;3;21,66678;192;836;4;108;4;1429;2;73
BRADESCO CONS. LTDA.                                        ;52568821;202506;00997;1;26;148131,55;3;22,01441;192;818;7;117;7;1449;1;68
BRADESCO CONS. LTDA.                                        ;52568821;202506;00998;1;25;146623,33;3;22,36800;192;851;7;82;6;1580;0;60
BRADESCO CONS. LTDA.                                        ;52568821;202506;00999;1;25;149995,95;3;22,08193;192;852;2;90;6;1404;1;66
BRADESCO CONS. LTDA.                                        ;52568821;202506;01000;1;25;152938,03;3;21,43657;192;845;1;88;9;1347;0;74
BRADESCO CONS. LTDA.                                        ;52568821;202506;01001;1;24;140072,78;3;22,12009;192;872;1;75;9;1326;1;64
BRADESCO CONS. LTDA.                                        ;52568821;202506;01002;1;24;142162,53;3;21,97893;192;859;0;93;10;1363;1;71
BRADESCO CONS. LTDA.                                        ;52568821;202506;01003;1;23;150979,68;3;22,06782;192;839;2;103;11;1271;1;72
BRADESCO CONS. LTDA.                                        ;52568821;202506;01004;1;22;131656,83;3;20,98951;192;825;0;113;9;1317;1;73
BRADESCO CONS. LTDA.                                        ;52568821;202506;01005;1;22;206056,05;3;17,25019;192;634;0;34;12;846;2;67
BRADESCO CONS. LTDA.                                        ;52568821;202506;01006;1;21;187498,42;3;20,41770;192;512;6;55;5;1030;2;41
BRADESCO CONS. LTDA.                                        ;52568821;202506;01007;1;21;120745,79;3;20,78862;192;854;1;89;5;1207;1;63
BRADESCO CONS. LTDA.                                        ;52568821;202506;01008;1;19;203514,81;3;19,05316;192;554;0;47;4;940;2;48
BRADESCO CONS. LTDA.                                        ;52568821;202506;01009;1;20;401760,38;3;13,52663;192;727;0;35;4;487;1;66
BRADESCO CONS. LTDA.                                        ;52568821;202506;01010;1;21;120612,20;3;20,96701;192;824;2;120;7;1334;0;56
BRADESCO CONS. LTDA.                                        ;52568821;202506;01011;1;20;121947,18;3;22,26260;192;858;3;93;7;1368;0;56
BRADESCO CONS. LTDA.                                        ;52568821;202506;01012;1;19;121007,28;3;23,03917;192;669;1;73;9;1392;1;56
BRADESCO CONS. LTDA.                                        ;52568821;202506;01013;1;19;204483,97;3;15,83421;192;606;0;43;8;730;2;59
BRADESCO CONS. LTDA.                                        ;52568821;202506;01014;1;19;121187,39;3;21,36464;192;815;2;119;8;1398;0;60
BRADESCO CONS. LTDA.                                        ;52568821;202506;01015;1;18;120447,29;3;25,71289;210;724;2;112;8;2425;0;60
BRADESCO CONS. LTDA.                                        ;52568821;202506;01016;1;17;128660,50;3;23,90714;192;728;2;113;8;1345;0;45
BRADESCO CONS. LTDA.                                        ;52568821;202506;01017;1;18;218809,93;3;17,53491;192;501;1;48;4;813;1;42
BRADESCO CONS. LTDA.                                        ;52568821;202506;01018;1;17;446776,96;3;16,04560;192;717;1;54;7;541;1;55
BRADESCO CONS. LTDA.                                        ;52568821;202506;01019;1;15;153127,55;3;26,10966;210;573;4;137;4;1979;1;46
BRADESCO CONS. LTDA.                                        ;52568821;202506;01020;1;17;233211,62;3;17,58389;192;583;2;42;3;761;2;39
BRADESCO CONS. LTDA.                                        ;52568821;202506;01021;1;14;218536,30;3;24,76085;192;601;3;106;4;914;0;30
BRADESCO CONS. LTDA.                                        ;52568821;202506;01022;1;15;381046,20;3;20,76434;192;758;0;76;4;691;2;45
BRADESCO CONS. LTDA.                                        ;52568821;202506;01023;1;9;110108,46;3;24,69281;192;782;0;80;7;717;0;30
BRADESCO CONS. LTDA.                                        ;52568821;202506;01024;1;9;110690,83;3;24,62970;192;752;0;93;6;743;0;26
BRADESCO CONS. LTDA.                                        ;52568821;202506;01025;1;9;110566,89;3;24,59524;192;726;0;94;7;799;0;26
BRADESCO CONS. LTDA.                                        ;52568821;202506;01026;1;9;110033,04;3;25,12154;192;772;0;87;6;771;0;29
BRADESCO CONS. LTDA.                                        ;52568821;202506;01027;1;10;104339,73;3;22,99827;180;781;2;60;9;950;0;47
BRADESCO CONS. LTDA.                                        ;52568821;202506;01028;1;9;102649,25;3;21,62410;180;698;2;74;6;897;0;31
BRADESCO CONS. LTDA.                                        ;52568821;202506;01029;1;9;102228,40;3;20,80188;180;701;0;67;6;832;1;44
BRADESCO CONS. LTDA.                                        ;52568821;202506;01030;1;7;70577,60;3;21,81386;160;1232;1;116;7;835;0;43
BRADESCO CONS. LTDA.                                        ;52568821;202506;01031;1;9;102688,44;3;21,89067;180;683;3;70;3;871;0;38
BRADESCO CONS. LTDA.                                        ;52568821;202506;01032;1;8;103062,87;3;22,88614;180;1015;1;103;7;1222;1;34
BRADESCO CONS. LTDA.                                        ;52568821;202506;01033;1;9;102662,09;3;22,32154;180;685;2;65;5;922;0;33
BRADESCO CONS. LTDA.                                        ;52568821;202506;01034;1;8;102643,03;3;22,48523;180;712;0;64;9;900;0;31
BRADESCO CONS. LTDA.                                        ;52568821;202506;01035;1;8;102656,38;3;23,45939;180;1009;2;111;4;1197;0;34
BRADESCO CONS. LTDA.                                        ;52568821;202506;01036;1;8;102616,71;3;23,15262;180;686;0;70;3;816;0;25
BRADESCO CONS. LTDA.                                        ;52568821;202506;01037;1;8;102567,57;3;23,20601;180;1014;1;99;7;1132;0;35
BRADESCO CONS. LTDA.                                        ;52568821;202506;01038;1;7;102629,45;3;23,59121;180;1038;0;137;7;1321;0;36
BRADESCO CONS. LTDA.                                        ;52568821;202506;01039;1;7;103051,09;3;23,44694;180;1170;0;118;9;1320;0;38
BRADESCO CONS. LTDA.                                        ;52568821;202506;01040;1;7;102905,30;3;19,34926;180;1052;1;106;7;874;1;36
BRADESCO CONS. LTDA.                                        ;52568821;202506;01041;1;7;104116,45;3;18,82486;180;1065;0;100;5;958;0;41
BRADESCO CONS. LTDA.                                        ;52568821;202506;01042;1;7;102966,34;3;18,95066;180;1224;1;143;7;844;0;43
BRADESCO CONS. LTDA.                                        ;52568821;202506;01043;1;7;102518,19;3;20,56808;180;1013;0;149;8;938;0;29
BRADESCO CONS. LTDA.                                        ;52568821;202506;01044;1;6;102468,81;3;23,41152;180;1240;1;188;6;1016;0;32
BRADESCO CONS. LTDA.                                        ;52568821;202506;01045;1;6;102638,16;3;23,70164;180;1245;0;162;8;980;0;38
BRADESCO CONS. LTDA.                                        ;52568821;202506;01046;1;6;102818,73;3;25,36140;180;1290;0;270;8;760;0;35
BRADESCO CONS. LTDA.                                        ;52568821;202506;01047;1;5;103374,62;3;25,80962;180;1321;1;227;12;606;0;32
BRADESCO CONS. LTDA.                                        ;52568821;202506;01048;1;5;102398,30;3;26,02958;180;1281;1;273;9;556;0;32
BRADESCO CONS. LTDA.                                        ;52568821;202506;01049;1;5;102403,15;3;26,12421;180;1293;1;249;7;581;0;27
BRADESCO CONS. LTDA.                                        ;52568821;202506;01050;1;5;102734,38;3;25,81602;180;1286;0;268;8;623;0;30
BRADESCO CONS. LTDA.                                        ;52568821;202506;01051;1;4;325650,79;3;21,48517;192;773;0;90;4;116;0;12
BRADESCO CONS. LTDA.                                        ;52568821;202506;01052;1;4;103312,46;3;26,44505;180;1332;0;213;7;366;0;24
BRADESCO CONS. LTDA.                                        ;52568821;202506;01053;1;4;102236,10;3;26,41131;180;1328;0;228;5;360;0;25
BRADESCO CONS. LTDA.                                        ;52568821;202506;01054;1;3;103025,83;3;27,08227;180;1328;0;279;7;104;0;16
