#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202506;06044551;CONSORCIO GAZIN                                             ;4;RN;1;0;2;1;1;0;0;0;0
202506;06044551;CONSORCIO GAZIN                                             ;5;RN;1;0;1;1;0;0;0;0;0
202506;06044551;CONSORCIO GAZIN                                             ;6;RN;1;0;1;0;0;0;0;0;0
202506;06044551;CONSORCIO GAZIN                                             ;1;RO;114;67;726;862;1022;6;5;47;96
202506;06044551;CONSORCIO GAZIN                                             ;3;RO;4324;500;3502;3576;1570;244;71;165;678
202506;06044551;CONSORCIO GAZIN                                             ;4;RO;3046;392;2548;3786;2104;217;39;188;441
202506;06044551;CONSORCIO GAZIN                                             ;5;RO;409;104;619;490;332;58;35;98;197
202506;06044551;CONSORCIO GAZIN                                             ;6;RO;246;72;142;335;20;14;23;32;52
202506;06044551;CONSORCIO GAZIN                                             ;1;RR;0;1;7;5;6;0;0;2;1
202506;06044551;CONSORCIO GAZIN                                             ;3;RR;1;0;9;5;0;0;0;0;3
202506;06044551;CONSORCIO GAZIN                                             ;4;RR;2;0;1;0;0;2;0;0;2
202506;06044551;CONSORCIO GAZIN                                             ;1;RS;53;5;337;95;185;13;0;13;109
202506;06044551;CONSORCIO GAZIN                                             ;3;RS;82;7;136;70;48;11;2;6;35
202506;06044551;CONSORCIO GAZIN                                             ;4;RS;147;13;155;173;185;8;0;9;23
202506;06044551;CONSORCIO GAZIN                                             ;5;RS;190;166;734;591;336;24;63;84;303
202506;06044551;CONSORCIO GAZIN                                             ;6;RS;27;15;11;53;5;2;6;4;4
202506;06044551;CONSORCIO GAZIN                                             ;1;SC;14;3;126;48;106;0;0;4;41
202506;06044551;CONSORCIO GAZIN                                             ;3;SC;62;8;101;35;22;11;1;4;26
202506;06044551;CONSORCIO GAZIN                                             ;4;SC;55;6;23;25;19;0;2;3;4
202506;06044551;CONSORCIO GAZIN                                             ;5;SC;9;0;7;6;6;1;0;1;3
202506;06044551;CONSORCIO GAZIN                                             ;6;SC;6;1;2;6;1;0;1;0;0
202506;06044551;CONSORCIO GAZIN                                             ;1;SE;8;1;39;11;24;1;1;5;7
202506;06044551;CONSORCIO GAZIN                                             ;3;SE;9;0;5;8;2;0;0;3;1
202506;06044551;CONSORCIO GAZIN                                             ;4;SE;31;2;9;9;23;3;1;0;4
202506;06044551;CONSORCIO GAZIN                                             ;5;SE;6;0;0;0;1;0;0;0;0
202506;06044551;CONSORCIO GAZIN                                             ;6;SE;0;0;1;1;0;0;0;0;1
202506;06044551;CONSORCIO GAZIN                                             ;1;SP;37;6;378;88;200;3;0;11;100
202506;06044551;CONSORCIO GAZIN                                             ;3;SP;186;14;276;112;76;28;2;11;112
202506;06044551;CONSORCIO GAZIN                                             ;4;SP;70;12;93;49;67;7;2;4;19
202506;06044551;CONSORCIO GAZIN                                             ;5;SP;71;4;33;9;10;22;3;1;40
202506;06044551;CONSORCIO GAZIN                                             ;6;SP;5;2;12;19;0;0;1;4;7
202506;06044551;CONSORCIO GAZIN                                             ;1;TO;6;6;53;29;58;1;1;4;12
202506;06044551;CONSORCIO GAZIN                                             ;3;TO;303;13;317;110;118;45;0;15;108
202506;06044551;CONSORCIO GAZIN                                             ;4;TO;315;9;255;95;125;47;1;11;87
202506;06044551;CONSORCIO GAZIN                                             ;5;TO;40;16;39;41;18;11;5;6;21
202506;06044551;CONSORCIO GAZIN                                             ;6;TO;16;5;11;14;1;0;1;1;5
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;AL;0;0;1;0;0;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;AM;0;1;9;0;2;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;AP;0;2;10;0;3;0;0;0;2
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;BA;3;2;52;4;2;0;0;2;4
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;CE;0;1;9;0;1;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;DF;0;0;2;0;0;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;ES;0;0;6;0;5;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;GO;6;4;53;4;8;2;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;MA;0;2;4;0;4;0;1;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;MG;13;3;72;1;16;0;0;0;8
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;MS;11;0;34;9;19;1;0;1;1
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;MT;15;4;102;14;40;4;1;2;7
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;PA;8;1;48;5;12;0;1;2;4
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;PB;1;0;5;0;1;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;PE;3;1;17;1;2;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;PI;0;2;4;0;1;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;PR;50;31;356;10;49;15;6;2;75
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;RJ;1;0;1;1;2;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;RN;0;0;1;0;0;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;RO;0;1;4;0;1;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;RR;0;0;3;0;0;0;0;0;0
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;RS;13;14;257;15;24;2;3;5;4
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;SC;21;31;201;25;40;3;4;3;30
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;SE;0;0;10;0;0;0;0;0;2
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;SP;149;65;1030;33;185;27;10;7;64
202506;06046109;BRISA ADM CONSÓRCIOS                                        ;2;TO;2;1;14;2;2;1;0;0;0
202506;06181431;BP                                                          ;2;AC;0;0;0;0;1;0;0;0;0
202506;06181431;BP                                                          ;3;AC;0;0;0;0;1;0;0;0;0
202506;06181431;BP                                                          ;1;AL;1;3;13;22;460;0;0;2;9
202506;06181431;BP                                                          ;2;AL;0;0;0;2;11;0;0;0;0
202506;06181431;BP                                                          ;3;AL;7;4;9;13;908;0;1;1;16
202506;06181431;BP                                                          ;1;AM;0;0;1;1;72;0;0;0;1
202506;06181431;BP                                                          ;2;AM;0;1;59;0;5;0;0;0;0
202506;06181431;BP                                                          ;3;AM;0;0;1;1;57;0;0;0;0
202506;06181431;BP                                                          ;1;AP;0;0;3;16;304;0;0;1;2
202506;06181431;BP                                                          ;2;AP;0;0;0;0;1;0;0;0;0
202506;06181431;BP                                                          ;3;AP;3;3;3;33;793;0;0;3;5
202506;06181431;BP                                                          ;1;BA;2;5;37;6;367;0;0;1;10
202506;06181431;BP                                                          ;2;BA;0;1;14;4;118;0;0;1;2
202506;06181431;BP                                                          ;3;BA;44;29;70;27;1567;1;2;0;105
202506;06181431;BP                                                          ;1;CE;0;0;6;5;166;0;0;0;3
202506;06181431;BP                                                          ;2;CE;0;0;2;2;68;0;0;0;1
202506;06181431;BP                                                          ;3;CE;26;5;22;6;780;1;0;2;47
202506;06181431;BP                                                          ;1;DF;0;0;6;2;78;0;0;0;5
202506;06181431;BP                                                          ;2;DF;1;1;2;0;2;1;0;0;2
202506;06181431;BP                                                          ;3;DF;4;2;15;0;148;1;1;0;15
202506;06181431;BP                                                          ;4;DF;1;0;2;1;0;0;0;0;0
202506;06181431;BP                                                          ;1;ES;0;3;16;28;1079;0;0;3;4
202506;06181431;BP                                                          ;2;ES;0;0;3;0;12;0;0;0;1
202506;06181431;BP                                                          ;3;ES;4;2;3;2;177;0;0;0;7
202506;06181431;BP                                                          ;4;ES;5;10;6;3;1;0;0;0;0
202506;06181431;BP                                                          ;1;GO;1;0;57;4;328;0;0;0;21
202506;06181431;BP                                                          ;2;GO;0;2;5;2;75;0;0;0;1
202506;06181431;BP                                                          ;3;GO;5;3;20;2;942;0;0;0;21
202506;06181431;BP                                                          ;1;MA;0;0;2;0;8;0;0;0;1
202506;06181431;BP                                                          ;2;MA;0;0;3;0;9;0;0;0;2
202506;06181431;BP                                                          ;3;MA;0;0;0;0;36;0;0;0;0
202506;06181431;BP                                                          ;1;MG;37;66;623;59;902;6;3;8;100
202506;06181431;BP                                                          ;2;MG;1;2;108;3;64;0;0;0;39
202506;06181431;BP                                                          ;3;MG;32;32;176;9;465;6;1;2;163
202506;06181431;BP                                                          ;4;MG;2996;1434;3391;1651;2161;229;68;94;266
202506;06181431;BP                                                          ;1;MS;0;0;10;0;8;0;0;0;7
202506;06181431;BP                                                          ;2;MS;0;0;0;0;3;0;0;0;0
202506;06181431;BP                                                          ;3;MS;0;0;1;0;2;0;0;0;1
202506;06181431;BP                                                          ;1;MT;0;0;57;1;28;0;0;0;49
202506;06181431;BP                                                          ;2;MT;1;0;19;2;12;1;0;0;20
202506;06181431;BP                                                          ;3;MT;0;0;2;0;19;0;0;0;1
202506;06181431;BP                                                          ;4;MT;0;1;0;0;0;0;0;0;0
202506;06181431;BP                                                          ;1;PA;0;1;3;0;58;0;0;0;2
202506;06181431;BP                                                          ;2;PA;0;0;1;0;5;0;0;0;0
202506;06181431;BP                                                          ;3;PA;0;0;2;0;54;0;0;0;0
202506;06181431;BP                                                          ;4;PA;0;0;0;0;2;0;0;0;0
202506;06181431;BP                                                          ;1;PB;0;2;8;1;57;0;0;0;6
202506;06181431;BP                                                          ;2;PB;0;0;2;0;3;0;0;0;0
202506;06181431;BP                                                          ;3;PB;12;6;15;3;261;0;0;0;30
202506;06181431;BP                                                          ;1;PE;0;0;0;1;18;0;0;0;0
202506;06181431;BP                                                          ;2;PE;0;0;0;0;8;0;0;0;0
202506;06181431;BP                                                          ;3;PE;5;3;9;1;106;0;0;0;13
202506;06181431;BP                                                          ;1;PI;0;0;0;0;12;0;0;0;0
202506;06181431;BP                                                          ;2;PI;0;0;1;0;3;0;0;0;1
202506;06181431;BP                                                          ;3;PI;2;1;4;2;64;0;0;0;4
202506;06181431;BP                                                          ;1;PR;3;2;168;5;56;0;0;0;61
202506;06181431;BP                                                          ;2;PR;0;0;3;2;22;0;0;0;2
202506;06181431;BP                                                          ;3;PR;0;0;6;1;12;0;0;0;4
202506;06181431;BP                                                          ;4;PR;0;0;0;2;0;0;0;0;0
202506;06181431;BP                                                          ;1;RJ;0;0;1;0;12;0;0;0;0
202506;06181431;BP                                                          ;2;RJ;1;0;0;0;5;0;0;0;0
202506;06181431;BP                                                          ;3;RJ;0;0;8;0;82;0;0;0;3
202506;06181431;BP                                                          ;4;RJ;2;2;12;5;2;0;0;0;0
202506;06181431;BP                                                          ;1;RN;0;0;1;3;79;0;0;0;1
202506;06181431;BP                                                          ;2;RN;0;0;0;0;9;0;0;0;0
202506;06181431;BP                                                          ;3;RN;6;1;4;0;130;0;0;0;9
202506;06181431;BP                                                          ;1;RO;0;1;34;1;8;0;0;0;14
202506;06181431;BP                                                          ;2;RO;0;0;0;1;1;0;0;1;0
202506;06181431;BP                                                          ;3;RO;0;0;5;0;4;0;0;0;1
202506;06181431;BP                                                          ;4;RO;0;0;1;2;0;0;0;0;0
202506;06181431;BP                                                          ;3;RR;0;0;0;0;2;0;0;0;0
202506;06181431;BP                                                          ;1;RS;0;1;100;12;336;0;0;2;32
202506;06181431;BP                                                          ;2;RS;0;0;0;0;16;0;0;0;0
202506;06181431;BP                                                          ;3;RS;4;4;9;0;55;0;1;0;13
